volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests
53616,2,Enterprise,2019-08-13,13,8,2019,Tues,0,Autumn,3.743125,19,1138,1,9397.81,4,3529,279
53234,2,Enterprise,2019-08-14,14,8,2019,Wed,0,Autumn,3.748083,10,831,0,9273.8,4,3458,99
52543,2,Enterprise,2019-08-15,15,8,2019,Thurs,0,Autumn,3.744417,22,709,0,9214.16,4,3456,27
50885,2,Enterprise,2019-08-16,16,8,2019,Fri,0,Autumn,3.735667,16,1034,0,9213.74,4,3045,97
24961,2,Enterprise,2019-08-17,17,8,2019,Sat,1,Autumn,3.770167,3,948,13,9253.22,4,685,54
26332,2,Enterprise,2019-08-18,18,8,2019,Sun,1,Autumn,3.783708,5,1068,0,9287.89,4,1050,19
51884,2,Enterprise,2019-08-19,19,8,2019,Mon,0,Autumn,3.757769,2,788,0,9266.05,4,3447,36
52157,2,Enterprise,2019-08-20,20,8,2019,Tues,0,Autumn,3.740708,14,1000,84,9290.35,4,3502,103
51995,2,Enterprise,2019-08-21,21,8,2019,Wed,0,Autumn,3.773,9,854,0,9309.5,4,3424,63
52428,2,Enterprise,2019-08-22,22,8,2019,Thurs,0,Autumn,3.77925,18,783,0,9289.34,4,3467,31
50566,2,Enterprise,2019-08-23,23,8,2019,Fri,0,Autumn,3.783917,43,831,0,9302.98,4,3065,43
25610,2,Enterprise,2019-08-24,24,8,2019,Sat,1,Autumn,3.794393,16,814,1,9311.96,4,689,37
26822,2,Enterprise,2019-08-25,25,8,2019,Sun,1,Autumn,3.791079,10,817,2,9311.89,4,1072,24
52320,2,Enterprise,2019-08-26,26,8,2019,Mon,0,Autumn,3.786151,27,982,3,9332.09,4,3515,78
53457,2,Enterprise,2019-08-27,27,8,2019,Tues,0,Autumn,3.780208,34,954,0,9321.26,4,3510,78
53142,2,Enterprise,2019-08-28,28,8,2019,Wed,0,Autumn,3.786417,43,832,0,9302.46,4,3513,52
53303,2,Enterprise,2019-08-29,29,8,2019,Thurs,0,Autumn,3.783875,11,854,0,9289.11,4,3517,48
50991,2,Enterprise,2019-08-30,30,8,2019,Fri,0,Autumn,3.773458,20,660,38,9359.89,4,3116,38
25619,2,Enterprise,2019-08-31,31,8,2019,Sat,1,Autumn,3.79675,5,583,0,9359.89,4,685,10
26898,2,Enterprise,2019-09-01,1,9,2019,Sun,1,Autumn,3.796,3,732,136,9379.28,4,1077,44
52101,2,Enterprise,2019-09-02,2,9,2019,Mon,0,Autumn,3.78425,11,774,49,9390.56,4,3515,101
53526,2,Enterprise,2019-09-03,3,9,2019,Tues,0,Autumn,3.768875,16,489,26,9368.33,4,3593,68
53516,2,Enterprise,2019-09-04,4,9,2019,Wed,0,Autumn,3.779417,5,260,6,9420.9,4,3644,72
53233,2,Enterprise,2019-09-05,5,9,2019,Thurs,0,Autumn,3.791708,6,130,264,9458.57,4,3646,54
51024,2,Enterprise,2019-09-06,6,9,2019,Fri,0,Autumn,3.799792,10,34,0,9378.28,4,3152,5
25668,2,Enterprise,2019-09-07,7,9,2019,Sat,1,Autumn,3.790292,3,72,0,9359.89,4,689,14
27037,2,Enterprise,2019-09-08,8,9,2019,Sun,1,Autumn,3.805917,9,48,0,9361.19,4,1118,18
53804,2,Enterprise,2019-09-09,9,9,2019,Mon,0,Autumn,3.790042,31,92,0,9359.89,4,3640,27
53537,2,Enterprise,2019-09-10,10,9,2019,Tues,0,Autumn,3.774625,47,54,56,9345.37,4,3644,45
53562,2,Enterprise,2019-09-11,11,9,2019,Wed,0,Autumn,3.79325,49,94,34,9359.84,4,3668,27
53535,2,Enterprise,2019-09-12,12,9,2019,Thurs,0,Autumn,3.788375,34,28,0,9366.7,4,3683,14
51744,2,Enterprise,2019-09-13,13,9,2019,Fri,0,Autumn,3.790958,31,328,0,9370.71,4,3204,126
25672,2,Enterprise,2019-09-14,14,9,2019,Sat,1,Autumn,3.787458,2,76,0,9407.89,4,689,9
27036,2,Enterprise,2019-09-15,15,9,2019,Sun,1,Autumn,3.78925,0,2,15,9407.89,4,1148,5
52946,2,Enterprise,2019-09-16,16,9,2019,Mon,0,Autumn,3.778417,16,138,17,9372.84,4,3719,90
53826,2,Enterprise,2019-09-17,17,9,2019,Tues,0,Autumn,3.79725,26,168,0,9383.34,4,3720,72
53721,2,Enterprise,2019-09-18,18,9,2019,Wed,0,Autumn,3.777333,17,142,0,9326.01,4,3744,43
53621,2,Enterprise,2019-09-19,19,9,2019,Thurs,0,Autumn,3.783926,2,95,0,9311.89,4,3750,36
51267,2,Enterprise,2019-09-20,20,9,2019,Fri,0,Autumn,3.790208,8,41,21,9301.3,4,3263,44
25792,2,Enterprise,2019-09-21,21,9,2019,Sat,1,Autumn,3.794833,0,2,0,9287.89,4,688,5
26995,2,Enterprise,2019-09-22,22,9,2019,Sun,1,Autumn,3.80675,3,0,25,9287.89,4,1147,0
52005,2,Enterprise,2019-09-23,23,9,2019,Mon,0,Autumn,3.7915,27,94,28,9287.89,4,3749,50
51546,2,Enterprise,2019-09-24,24,9,2019,Tues,0,Autumn,3.770417,22,100,3,9287.89,4,3694,36
51748,2,Enterprise,2019-09-25,25,9,2019,Wed,0,Autumn,3.785708,34,87,26,9247.54,4,3762,104
52239,2,Enterprise,2019-09-26,26,9,2019,Thurs,0,Autumn,3.770667,35,96,0,9239.89,4,3768,64
49661,2,Enterprise,2019-09-27,27,9,2019,Fri,0,Autumn,3.779419,35,177,0,9239.89,4,3218,108
25178,2,Enterprise,2019-09-28,28,9,2019,Sat,1,Autumn,3.796417,3,38,0,9239.89,4,681,9
26744,2,Enterprise,2019-09-29,29,9,2019,Sun,1,Autumn,3.806458,0,60,5,9239.89,4,1191,0
51230,2,Enterprise,2019-09-30,30,9,2019,Mon,0,Autumn,3.794708,33,102,5,9241.46,4,3796,134
51806,2,Enterprise,2019-10-01,1,10,2019,Tues,0,Autumn,3.777708,28,140,3,9275.51,4,3797,128
52108,2,Enterprise,2019-10-02,2,10,2019,Wed,0,Autumn,3.769333,8,475,0,9302.64,4,3794,64
51954,2,Enterprise,2019-10-03,3,10,2019,Thurs,0,Autumn,3.779669,23,268,58,9287.89,4,3793,47
49356,2,Enterprise,2019-10-04,4,10,2019,Fri,0,Autumn,3.788141,20,174,52,9287.89,4,3222,43
25497,2,Enterprise,2019-10-05,5,10,2019,Sat,1,Autumn,3.807208,0,85,14,9287.89,4,683,10
26901,2,Enterprise,2019-10-06,6,10,2019,Sun,1,Autumn,3.811737,0,359,79,9292.97,4,1179,32
51402,2,Enterprise,2019-10-07,7,10,2019,Mon,0,Autumn,3.76975,6,304,0,9276.99,4,3813,104
52656,2,Enterprise,2019-10-08,8,10,2019,Tues,0,Autumn,3.772417,8,198,0,9263.89,4,3824,108
52682,2,Enterprise,2019-10-09,9,10,2019,Wed,0,Autumn,3.780917,17,347,0,9265.54,4,3822,104
52150,2,Enterprise,2019-10-10,10,10,2019,Thurs,0,Autumn,3.779125,42,52,11,9277.09,4,3835,41
49870,2,Enterprise,2019-10-11,11,10,2019,Fri,0,Autumn,3.786833,28,67,0,9281.74,4,3245,54
25589,2,Enterprise,2019-10-12,12,10,2019,Sat,1,Autumn,3.814958,0,30,0,9311.89,4,692,0
27048,2,Enterprise,2019-10-13,13,10,2019,Sun,1,Autumn,3.802583,2,13,46,9312.83,4,1231,9
51169,2,Enterprise,2019-10-14,14,10,2019,Mon,0,Autumn,3.775768,25,159,9,9327.96,4,3817,95
52323,2,Enterprise,2019-10-15,15,10,2019,Tues,0,Autumn,3.7825,45,152,0,9335.89,4,3833,86
52576,2,Enterprise,2019-10-16,16,10,2019,Wed,0,Autumn,3.786204,146,140,16,9336.16,4,3835,55
52248,2,Enterprise,2019-10-17,17,10,2019,Thurs,0,Autumn,3.787167,17,122,0,9335.89,4,3830,50
49950,2,Enterprise,2019-10-18,18,10,2019,Fri,0,Autumn,3.788167,25,320,150,9324.43,4,3253,63
25733,2,Enterprise,2019-10-19,19,10,2019,Sat,1,Autumn,3.809751,0,174,0,9335.89,4,699,0
27365,2,Enterprise,2019-10-20,20,10,2019,Sun,1,Autumn,3.814375,9,68,0,9343.79,4,1257,46
51812,2,Enterprise,2019-10-21,21,10,2019,Mon,0,Autumn,3.783042,22,964,0,9418.96,4,3910,140
52560,2,Enterprise,2019-10-22,22,10,2019,Tues,0,Autumn,3.78175,2,1035,45,9852.6,4,3922,216
52353,2,Enterprise,2019-10-23,23,10,2019,Wed,0,Autumn,3.803542,4,480,3,10016.25,4,3917,27
52263,2,Enterprise,2019-10-24,24,10,2019,Thurs,0,Autumn,3.812667,5,274,64,9769.54,4,3946,49
51172,2,Enterprise,2019-10-25,25,10,2019,Fri,0,Autumn,3.827083,5,65,4,9660.99,4,3338,54
26089,2,Enterprise,2019-10-26,26,10,2019,Sat,1,Autumn,3.794042,1,375,1,9599.89,4,706,5
27654,2,Enterprise,2019-10-27,27,10,2019,Sun,1,Autumn,3.821083,0,130,6,9599.89,4,1271,5
52901,2,Enterprise,2019-10-28,28,10,2019,Mon,0,Autumn,3.796167,2,208,47,9552.78,4,4025,32
54620,2,Enterprise,2019-10-29,29,10,2019,Tues,0,Autumn,3.780167,8,244,8,9760.59,4,4068,72
54617,2,Enterprise,2019-10-30,30,10,2019,Wed,0,Autumn,3.810542,5,454,73,9811.44,4,4047,118
51468,2,Enterprise,2019-10-31,31,10,2019,Thurs,0,Autumn,3.795208,5,164,13,9792.16,4,4058,63
47406,2,Enterprise,2019-11-01,1,11,2019,Fri,0,Winter,3.805625,1,171,2,9784.06,4,3412,50
22247,2,Enterprise,2019-11-02,2,11,2019,Sat,1,Winter,3.812125,2,769,0,9791.89,4,709,0
23781,2,Enterprise,2019-11-03,3,11,2019,Sun,1,Winter,3.803,0,675,0,9791.89,4,1271,0
48767,2,Enterprise,2019-11-04,4,11,2019,Mon,0,Winter,3.789083,4,202,2,9791.89,4,4031,54
49983,2,Enterprise,2019-11-05,5,11,2019,Tues,0,Winter,3.795375,7,234,0,9791.89,4,4043,50
49884,2,Enterprise,2019-11-06,6,11,2019,Wed,0,Winter,3.797458,44,117,0,9791.89,4,4039,19
49802,2,Enterprise,2019-11-07,7,11,2019,Thurs,0,Winter,3.786417,13,229,39,9802.79,4,4039,44
47361,2,Enterprise,2019-11-08,8,11,2019,Fri,0,Winter,3.798683,9,239,12,10223.88,4,3409,11
22670,2,Enterprise,2019-11-09,9,11,2019,Sat,1,Winter,3.818625,1,136,0,10223.88,4,710,5
23911,2,Enterprise,2019-11-10,10,11,2019,Sun,1,Winter,3.818958,1,130,0,10223.88,4,1275,26
48847,2,Enterprise,2019-11-11,11,11,2019,Mon,0,Winter,3.796083,3,188,1,10212.78,4,4051,87
50024,2,Enterprise,2019-11-12,12,11,2019,Tues,0,Winter,3.787042,40,92,1,9839.89,4,4051,45
49821,2,Enterprise,2019-11-13,13,11,2019,Wed,0,Winter,3.799458,149,6,1,9839.89,4,4047,0
49766,2,Enterprise,2019-11-14,14,11,2019,Thurs,0,Winter,3.811083,138,83,189,9845.72,4,4055,23
47311,2,Enterprise,2019-11-15,15,11,2019,Fri,0,Winter,3.79975,62,56,76,9857.43,4,3421,23
22149,2,Enterprise,2019-11-16,16,11,2019,Sat,1,Winter,3.808792,12,223,61,9876.92,4,695,0
23341,2,Enterprise,2019-11-17,17,11,2019,Sun,1,Winter,3.812708,0,384,105,9887.89,4,1259,9
48037,2,Enterprise,2019-11-18,18,11,2019,Mon,0,Winter,3.8065,13,156,50,9950.79,4,3986,54
49785,2,Enterprise,2019-11-19,19,11,2019,Tues,0,Winter,3.795,32,111,8,9854.45,4,4050,27
49651,2,Enterprise,2019-11-20,20,11,2019,Wed,0,Winter,3.789167,50,120,20,9863.76,4,4053,14
49796,2,Enterprise,2019-11-21,21,11,2019,Thurs,0,Winter,3.79075,61,136,4,9885.82,4,4055,23
47208,2,Enterprise,2019-11-22,22,11,2019,Fri,0,Winter,3.792167,54,85,6,9815.89,4,3426,18
22733,2,Enterprise,2019-11-23,23,11,2019,Sat,1,Winter,3.800667,47,80,0,9795.67,4,709,15
23997,2,Enterprise,2019-11-24,24,11,2019,Sun,1,Winter,3.810917,45,32,0,9804.97,4,1275,28
48784,2,Enterprise,2019-11-25,25,11,2019,Mon,0,Winter,3.800167,67,1191,0,9873.06,4,4085,37
50487,2,Enterprise,2019-11-26,26,11,2019,Tues,0,Winter,3.803208,65,131,1,10005.48,4,4200,400
50172,2,Enterprise,2019-11-27,27,11,2019,Wed,0,Winter,3.794667,57,154,0,9743.95,4,4159,51
51273,2,Enterprise,2019-11-28,28,11,2019,Thurs,0,Winter,3.802845,60,115,135,9743.89,4,4100,36
49128,2,Enterprise,2019-11-29,29,11,2019,Fri,0,Winter,3.784938,72,416,47,9726.9,4,3512,168
21610,2,Enterprise,2019-11-30,30,11,2019,Sat,1,Winter,3.809208,48,66,5,9719.89,4,711,22
20825,2,Enterprise,2019-12-01,1,12,2019,Sun,1,Winter,3.8165,50,8,6,9719.98,4,1315,14
36716,2,Enterprise,2019-12-02,2,12,2019,Mon,0,Winter,3.802083,58,480,27,9725.2,4,4159,107
37171,2,Enterprise,2019-12-03,3,12,2019,Tues,0,Winter,3.796708,56,224,26,9743.89,4,4155,29
37108,2,Enterprise,2019-12-04,4,12,2019,Wed,0,Winter,3.805375,67,337,104,9755.4,4,4159,88
36875,2,Enterprise,2019-12-05,5,12,2019,Thurs,0,Winter,3.819667,90,338,105,9839.82,4,4138,32
35344,2,Enterprise,2019-12-06,6,12,2019,Fri,0,Winter,3.80475,70,257,57,9839.89,4,3360,44
19909,2,Enterprise,2019-12-07,7,12,2019,Sat,1,Winter,3.829625,46,547,1,9839.89,4,520,27
20897,2,Enterprise,2019-12-08,8,12,2019,Sun,1,Winter,3.826458,43,662,0,10011.69,4,1293,41
35352,2,Enterprise,2019-12-09,9,12,2019,Mon,0,Winter,3.801542,80,701,16,9899.06,4,4067,126
35908,2,Enterprise,2019-12-10,10,12,2019,Tues,0,Winter,3.796417,63,624,104,9840.19,4,4137,64
36055,2,Enterprise,2019-12-11,11,12,2019,Wed,0,Winter,3.80075,72,140,31,9839.89,4,4136,9
36252,2,Enterprise,2019-12-12,12,12,2019,Thurs,0,Winter,3.800167,67,152,1,9840.48,4,4136,50
34662,2,Enterprise,2019-12-13,13,12,2019,Fri,0,Winter,3.799167,52,162,1,9839.89,4,3360,73
19687,2,Enterprise,2019-12-14,14,12,2019,Sat,1,Winter,3.804208,44,96,8,9839.89,4,520,18
20463,2,Enterprise,2019-12-15,15,12,2019,Sun,1,Winter,3.826125,47,89,0,9850.83,4,1227,19
34967,2,Enterprise,2019-12-16,16,12,2019,Mon,0,Winter,3.793167,58,267,193,9949.09,4,4142,113
36332,2,Enterprise,2019-12-17,17,12,2019,Tues,0,Winter,3.79722,53,222,0,9959.88,4,4165,122
36353,2,Enterprise,2019-12-18,18,12,2019,Wed,0,Winter,3.79278,68,309,148,9959.88,4,4160,100
36197,2,Enterprise,2019-12-19,19,12,2019,Thurs,0,Winter,3.792542,84,267,370,10062,4,4065,186
34773,2,Enterprise,2019-12-20,20,12,2019,Fri,0,Winter,3.776792,65,124,52,10123.31,4,3360,68
19918,2,Enterprise,2019-12-21,21,12,2019,Sat,1,Winter,3.748625,53,45,0,10127.88,4,518,9
20759,2,Enterprise,2019-12-22,22,12,2019,Sun,1,Winter,3.762625,56,0,0,10127.88,4,1315,0
35527,2,Enterprise,2019-12-23,23,12,2019,Mon,0,Winter,3.751375,32,78,3,10168.36,4,4158,68
36090,2,Enterprise,2019-12-24,24,12,2019,Tues,0,Winter,3.7555,18,101,0,10311.83,4,4163,72
36118,2,Enterprise,2019-12-25,25,12,2019,Wed,0,Winter,3.760375,10,75,0,10225.36,4,4153,9
36047,2,Enterprise,2019-12-26,26,12,2019,Thurs,0,Winter,3.761333,9,20,0,10304.21,4,4157,54
34585,2,Enterprise,2019-12-27,27,12,2019,Fri,0,Winter,3.756708,5,75,2,10363.38,4,3357,91
19898,2,Enterprise,2019-12-28,28,12,2019,Sat,1,Winter,3.75675,22,47,0,10367.88,4,519,14
20947,2,Enterprise,2019-12-29,29,12,2019,Sun,1,Winter,3.774667,54,105,0,10358.47,4,1318,41
35616,2,Enterprise,2019-12-30,30,12,2019,Mon,0,Winter,3.753833,137,128,33,10343.88,4,4153,45
36029,2,Enterprise,2019-12-31,31,12,2019,Tues,0,Winter,3.7495,62,140,30,10627.66,4,4157,37
